id,table_id:id,name,description,element_char,element_float,element_percent,start_date,end_date
element_2_2374,see_tabla_02,2374,La factura a dar de baja tiene una fecha de recepcion fuera del plazo permitido ,La factura a dar de baja tiene una fecha de recepcion fuera del plazo permitido ,,,,
element_2_2375,see_tabla_02,2375,Fecha de emision de la boleta no coincide con la fecha de emision consignada en la comunicacion ,Fecha de emision de la boleta no coincide con la fecha de emision consignada en la comunicacion ,,,,
element_2_2376,see_tabla_02,2376,La boleta de venta a dar de baja fue informada en un resumen con fecha de recepcion fuera del plazo permitido ,La boleta de venta a dar de baja fue informada en un resumen con fecha de recepcion fuera del plazo permitido ,,,,
element_2_2377,see_tabla_02,2377,El Name o TaxTypeCode debe corresponder con el Id para el IGV ,El Name o TaxTypeCode debe corresponder con el Id para el IGV ,,,,
element_2_2378,see_tabla_02,2378,El Name o TaxTypeCode debe corresponder con el Id para el ISC ,El Name o TaxTypeCode debe corresponder con el Id para el ISC ,,,,
element_2_2379,see_tabla_02,2379,La numeracion de boleta de venta a dar de baja fue generada en una fecha fuera del plazo permitido ,La numeracion de boleta de venta a dar de baja fue generada en una fecha fuera del plazo permitido ,,,,
element_2_2380,see_tabla_02,2380,El documento tiene observaciones,El documento tiene observaciones,,,,
element_2_2381,see_tabla_02,2381,Comprobante no cumple con el Grupo 1: No todos los items corresponden a operaciones gravadas a IGV ,Comprobante no cumple con el Grupo 1: No todos los items corresponden a operaciones gravadas a IGV ,,,,
element_2_2382,see_tabla_02,2382,Comprobante no cumple con el Grupo 2: No todos los items corresponden a operaciones inafectas o exoneradas al IGV ,Comprobante no cumple con el Grupo 2: No todos los items corresponden a operaciones inafectas o exoneradas al IGV ,,,,
element_2_2383,see_tabla_02,2383,Comprobante no cumple con el Grupo 3: Falta leyenda con codigo 1002 ,Comprobante no cumple con el Grupo 3: Falta leyenda con codigo 1002 ,,,,
element_2_2384,see_tabla_02,2384,Comprobante no cumple con el Grupo 3: Existe item con operación onerosa ,Comprobante no cumple con el Grupo 3: Existe item con operación onerosa ,,,,
element_2_2385,see_tabla_02,2385,Comprobante no cumple con el Grupo 4: Debe exitir Total descuentos mayor a cero ,Comprobante no cumple con el Grupo 4: Debe exitir Total descuentos mayor a cero ,,,,
element_2_2386,see_tabla_02,2386,Comprobante no cumple con el Grupo 5: Todos los items deben tener operaciones afectas a ISC ,Comprobante no cumple con el Grupo 5: Todos los items deben tener operaciones afectas a ISC ,,,,
element_2_2387,see_tabla_02,2387,Comprobante no cumple con el Grupo 6: El monto de percepcion no existe o es cero ,Comprobante no cumple con el Grupo 6: El monto de percepcion no existe o es cero ,,,,
element_2_2388,see_tabla_02,2388,Comprobante no cumple con el Grupo 6: Todos los items deben tener código de Afectación al IGV igual a 10 ,Comprobante no cumple con el Grupo 6: Todos los items deben tener código de Afectación al IGV igual a 10 ,,,,
element_2_2389,see_tabla_02,2389,Comprobante no cumple con el Grupo 7: El codigo de moneda no es diferente a PEN ,Comprobante no cumple con el Grupo 7: El codigo de moneda no es diferente a PEN ,,,,
element_2_2390,see_tabla_02,2390,Comprobante no cumple con el Grupo 8: No todos los items corresponden a operaciones gravadas a IGV ,Comprobante no cumple con el Grupo 8: No todos los items corresponden a operaciones gravadas a IGV ,,,,
element_2_2391,see_tabla_02,2391,Comprobante no cumple con el Grupo 9: No todos los items corresponden a operaciones inafectas o exoneradas al IGV ,Comprobante no cumple con el Grupo 9: No todos los items corresponden a operaciones inafectas o exoneradas al IGV ,,,,
element_2_2392,see_tabla_02,2392,Comprobante no cumple con el Grupo 10: Falta leyenda con codigo 1002 ,Comprobante no cumple con el Grupo 10: Falta leyenda con codigo 1002 ,,,,
element_2_2393,see_tabla_02,2393,Comprobante no cumple con el Grupo 10: Existe item con operación onerosa ,Comprobante no cumple con el Grupo 10: Existe item con operación onerosa ,,,,
element_2_2394,see_tabla_02,2394,Comprobante no cumple con el Grupo 11: Debe existir Total descuentos mayor a cero ,Comprobante no cumple con el Grupo 11: Debe existir Total descuentos mayor a cero ,,,,
element_2_2395,see_tabla_02,2395,Comprobante no cumple con el Grupo 12: El codigo de moneda no es diferente a PEN ,Comprobante no cumple con el Grupo 12: El codigo de moneda no es diferente a PEN ,,,,
element_2_2396,see_tabla_02,2396,Si el monto total es mayor a S/. 700.00 debe consignar tipo y numero de documento del adquiriente ,Si el monto total es mayor a S/. 700.00 debe consignar tipo y numero de documento del adquiriente ,,,,
element_2_2397,see_tabla_02,2397,El tipo de documento del adquiriente no puede ser Numero de RUC ,El tipo de documento del adquiriente no puede ser Numero de RUC ,,,,
element_2_2398,see_tabla_02,2398,El documento a dar de baja se encuentra rechazado ,El documento a dar de baja se encuentra rechazado ,,,,
element_2_2399,see_tabla_02,2399,El tipo de documento modificado por la Nota de credito debe ser boleta electronica,El tipo de documento modificado por la Nota de credito debe ser boleta electronica,,,,
element_2_2400,see_tabla_02,2400,El tipo de documento modificado por la Nota de debito debe ser boleta electronica ,El tipo de documento modificado por la Nota de debito debe ser boleta electronica ,,,,
element_2_2401,see_tabla_02,2401,No se puede leer (parsear) el archivo XML ,No se puede leer (parsear) el archivo XML ,,,,
element_2_2402,see_tabla_02,2402,El caso de prueba no existe,El caso de prueba no existe,,,,
element_2_2403,see_tabla_02,2403,La numeracion o nombre del documento ya ha sido enviado anteriormente,La numeracion o nombre del documento ya ha sido enviado anteriormente,,,,
element_2_2404,see_tabla_02,2404,Documento afectado por la nota electronica no se encuentra autorizado ,Documento afectado por la nota electronica no se encuentra autorizado ,,,,
element_2_2405,see_tabla_02,2405,Contribuyente no se encuentra autorizado como emisor de boletas electronicas ,Contribuyente no se encuentra autorizado como emisor de boletas electronicas ,,,,
element_2_2406,see_tabla_02,2406,Existe mas de un tag sac:AdditionalMonetaryTotal con el mismo ID ,Existe mas de un tag sac:AdditionalMonetaryTotal con el mismo ID ,,,,
element_2_2407,see_tabla_02,2407,Existe mas de un tag sac:AdditionalProperty con el mismo ID ,Existe mas de un tag sac:AdditionalProperty con el mismo ID ,,,,
element_2_2408,see_tabla_02,2408,El dato ingresado en PriceAmount del Valor referencial unitario por item no cumple con el formato establecido ,El dato ingresado en PriceAmount del Valor referencial unitario por item no cumple con el formato establecido ,,,,
element_2_2409,see_tabla_02,2409,Existe mas de un tag cac:AlternativeConditionPrice con el mismo cbc:PriceTypeCode ,Existe mas de un tag cac:AlternativeConditionPrice con el mismo cbc:PriceTypeCode ,,,,
element_2_2410,see_tabla_02,2410,Se ha consignado un valor invalido en el campo cbc:PriceTypeCode ,Se ha consignado un valor invalido en el campo cbc:PriceTypeCode ,,,,
element_2_2411,see_tabla_02,2411,Ha consignado mas de un elemento cac:AllowanceCharge con el mismo campo cbc:ChargeIndicator ,Ha consignado mas de un elemento cac:AllowanceCharge con el mismo campo cbc:ChargeIndicator ,,,,
element_2_2412,see_tabla_02,2412,Se ha consignado mas de un documento afectado por la nota (tag cac:BillingReference) ,Se ha consignado mas de un documento afectado por la nota (tag cac:BillingReference) ,,,,
element_2_2413,see_tabla_02,2413,Se ha consignado mas de un motivo o sustento de la nota (tag cac:DiscrepancyResponse/cbc:Description) ,Se ha consignado mas de un motivo o sustento de la nota (tag cac:DiscrepancyResponse/cbc:Description) ,,,,
element_2_2414,see_tabla_02,2414,No se ha consignado en la nota el tag cac:DiscrepancyResponse ,No se ha consignado en la nota el tag cac:DiscrepancyResponse ,,,,
element_2_2415,see_tabla_02,2415,Se ha consignado en la nota mas de un tag cac:DiscrepancyResponse ,Se ha consignado en la nota mas de un tag cac:DiscrepancyResponse ,,,,
element_2_2416,see_tabla_02,2416,Si existe leyenda Transferida Gratuita debe consignar Total Valor de Venta de Operaciones Gratuitas,Si existe leyenda Transferida Gratuita debe consignar Total Valor de Venta de Operaciones Gratuitas,,,,
element_2_2417,see_tabla_02,2417,Debe consignar Valor Referencial unitario por ítem en operaciones no onerosas,Debe consignar Valor Referencial unitario por ítem en operaciones no onerosas,,,,
element_2_2418,see_tabla_02,2418,Si consigna Valor Referencial unitario por ítem en operaciones no onerosas; la operación debe ser no onerosa,Si consigna Valor Referencial unitario por ítem en operaciones no onerosas; la operación debe ser no onerosa,,,,
element_2_2419,see_tabla_02,2419,El dato ingresado en AllowanceTotalAmount no cumple con el formato establecido,El dato ingresado en AllowanceTotalAmount no cumple con el formato establecido,,,,
element_2_2420,see_tabla_02,2420,Ya transcurrieron mas de 25 dias calendarios para concluir con su proceso de homologacion,Ya transcurrieron mas de 25 dias calendarios para concluir con su proceso de homologacion,,,,
element_2_4000,see_tabla_02,4000,El documento ya fue presentado anteriormente.,El documento ya fue presentado anteriormente.,,,,
element_2_4001,see_tabla_02,4001,El numero de RUC del receptor no existe. ,El numero de RUC del receptor no existe. ,,,,
element_2_4002,see_tabla_02,4002,Para el TaxTypeCode; esta usando un valor que no existe en el catalogo. ,Para el TaxTypeCode; esta usando un valor que no existe en el catalogo. ,,,,
element_2_4003,see_tabla_02,4003,El comprobante fue registrado previamente como rechazado.,El comprobante fue registrado previamente como rechazado.,,,,
element_2_4004,see_tabla_02,4004,El DocumentTypeCode de las guias debe existir y tener 2 posiciones ,El DocumentTypeCode de las guias debe existir y tener 2 posiciones ,,,,
element_2_4005,see_tabla_02,4005,El DocumentTypeCode de las guias debe ser 09 o 31 ,El DocumentTypeCode de las guias debe ser 09 o 31 ,,,,
element_2_4006,see_tabla_02,4006,El ID de las guias debe tener informacion de la SERIE-NUMERO de guia. ,El ID de las guias debe tener informacion de la SERIE-NUMERO de guia. ,,,,
element_2_4007,see_tabla_02,4007,El XML no contiene el ID de las guias.,El XML no contiene el ID de las guias.,,,,
element_2_4008,see_tabla_02,4008,El DocumentTypeCode de Otros documentos relacionados no cumple con el estandar. ,El DocumentTypeCode de Otros documentos relacionados no cumple con el estandar. ,,,,
element_2_4009,see_tabla_02,4009,El DocumentTypeCode de Otros documentos relacionados tiene valores incorrectos. ,El DocumentTypeCode de Otros documentos relacionados tiene valores incorrectos. ,,,,
element_2_4010,see_tabla_02,4010,El ID de los documentos relacionados no cumplen con el estandar. ,El ID de los documentos relacionados no cumplen con el estandar. ,,,,
element_2_4011,see_tabla_02,4011,El XML no contiene el tag ID de documentos relacionados.,El XML no contiene el tag ID de documentos relacionados.,,,,
element_2_4012,see_tabla_02,4012,El ubigeo indicado en el comprobante no es el mismo que esta registrado para el contribuyente. ,El ubigeo indicado en el comprobante no es el mismo que esta registrado para el contribuyente. ,,,,
element_2_4013,see_tabla_02,4013,El RUC del receptor no esta activo ,El RUC del receptor no esta activo ,,,,
element_2_4014,see_tabla_02,4014,El RUC del receptor no esta habido ,El RUC del receptor no esta habido ,,,,
element_2_4015,see_tabla_02,4015,Si el tipo de documento del receptor no es RUC; debe tener operaciones de exportacion ,Si el tipo de documento del receptor no es RUC; debe tener operaciones de exportacion ,,,,
element_2_4016,see_tabla_02,4016,El total valor venta neta de oper. gravadas IGV debe ser mayor a 0.00 o debe existir oper. gravadas onerosas ,El total valor venta neta de oper. gravadas IGV debe ser mayor a 0.00 o debe existir oper. gravadas onerosas ,,,,
element_2_4017,see_tabla_02,4017,El total valor venta neta de oper. inafectas IGV debe ser mayor a 0.00 o debe existir oper. inafectas onerosas o de export. ,El total valor venta neta de oper. inafectas IGV debe ser mayor a 0.00 o debe existir oper. inafectas onerosas o de export. ,,,,
element_2_4018,see_tabla_02,4018,El total valor venta neta de oper. exoneradas IGV debe ser mayor a 0.00 o debe existir oper. exoneradas ,El total valor venta neta de oper. exoneradas IGV debe ser mayor a 0.00 o debe existir oper. exoneradas ,,,,
element_2_4019,see_tabla_02,4019,El calculo del IGV no es correcto ,El calculo del IGV no es correcto ,,,,
element_2_4020,see_tabla_02,4020,El ISC no esta informado correctamente ,El ISC no esta informado correctamente ,,,,
element_2_4021,see_tabla_02,4021,Si se utiliza la leyenda con codigo 2000; el importe de percepcion debe ser mayor a 0.00 ,Si se utiliza la leyenda con codigo 2000; el importe de percepcion debe ser mayor a 0.00 ,,,,
element_2_4022,see_tabla_02,4022,Si se utiliza la leyenda con código 2001; el total de operaciones exoneradas debe ser mayor a 0.00 ,Si se utiliza la leyenda con código 2001; el total de operaciones exoneradas debe ser mayor a 0.00 ,,,,
element_2_4023,see_tabla_02,4023,Si se utiliza la leyenda con código 2002; el total de operaciones exoneradas debe ser mayor a 0.00 ,Si se utiliza la leyenda con código 2002; el total de operaciones exoneradas debe ser mayor a 0.00 ,,,,
element_2_4024,see_tabla_02,4024,Si se utiliza la leyenda con código 2003; el total de operaciones exoneradas debe ser mayor a 0.00 ,Si se utiliza la leyenda con código 2003; el total de operaciones exoneradas debe ser mayor a 0.00 ,,,,
element_2_4025,see_tabla_02,4025,Si usa la leyenda de Transferencia o Servivicio gratuito; todos los items deben ser no onerosos ,Si usa la leyenda de Transferencia o Servivicio gratuito; todos los items deben ser no onerosos ,,,,
element_2_4026,see_tabla_02,4026,No se puede indicar Guia de remision de remitente y Guia de remision de transportista en el mismo documento ,No se puede indicar Guia de remision de remitente y Guia de remision de transportista en el mismo documento ,,,,
element_2_4027,see_tabla_02,4027,El importe total no coincide con la sumatoria de los valores de venta mas los tributos mas los cargos ,El importe total no coincide con la sumatoria de los valores de venta mas los tributos mas los cargos ,,,,
element_2_4028,see_tabla_02,4028,El monto total de la nota de credito debe ser menor o igual al monto de la factura ,El monto total de la nota de credito debe ser menor o igual al monto de la factura ,,,,
element_2_4029,see_tabla_02,4029,El ubigeo indicado en el comprobante no es el mismo que esta registrado para el contribuyente ,El ubigeo indicado en el comprobante no es el mismo que esta registrado para el contribuyente ,,,,
element_2_4030,see_tabla_02,4030,El ubigeo indicado en el comprobante no es el mismo que esta registrado para el contribuyente ,El ubigeo indicado en el comprobante no es el mismo que esta registrado para el contribuyente ,,,,
element_2_4031,see_tabla_02,4031,Debe indicar el nombre comercial ,Debe indicar el nombre comercial ,,,,
element_2_4032,see_tabla_02,4032,Si el código del motivo de emisión de la Nota de Credito es 03; debe existir la descripción del item ,Si el código del motivo de emisión de la Nota de Credito es 03; debe existir la descripción del item ,,,,
element_2_4033,see_tabla_02,4033,La fecha de generación de la numeración debe ser menor o igual a la fecha de generación de la comunicación ,La fecha de generación de la numeración debe ser menor o igual a la fecha de generación de la comunicación ,,,,
element_2_4034,see_tabla_02,4034,El comprobante fue registrado previamente como baja,El comprobante fue registrado previamente como baja,,,,
element_2_4035,see_tabla_02,4035,El comprobante fue registrado previamente como rechazado,El comprobante fue registrado previamente como rechazado,,,,
element_2_4036,see_tabla_02,4036,La fecha de emisión de los rangos debe ser menor o igual a la fecha de generación del resumen ,La fecha de emisión de los rangos debe ser menor o igual a la fecha de generación del resumen ,,,,
element_2_4037,see_tabla_02,4037,El calculo del Total de IGV del Item no es correcto ,El calculo del Total de IGV del Item no es correcto ,,,,
element_2_4038,see_tabla_02,4038,El resumen contiene menos series por tipo de documento que el envío anterior para la misma fecha de emisión ,El resumen contiene menos series por tipo de documento que el envío anterior para la misma fecha de emisión ,,,,
element_2_4039,see_tabla_02,4039,No ha consignado información del ubigeo del domicilio fiscal ,No ha consignado información del ubigeo del domicilio fiscal ,,,,
element_2_4040,see_tabla_02,4040,Si el importe de percepcion es mayor a 0.00; debe utilizar una leyenda con codigo 2000 ,Si el importe de percepcion es mayor a 0.00; debe utilizar una leyenda con codigo 2000 ,,,,
element_2_4041,see_tabla_02,4041,El codigo de pais debe ser PE ,El codigo de pais debe ser PE ,,,,
